Code Acte;Code acte/activité/phase;Libellé long;Code Activité;Code Phase;Code regroupement;Tarif secteur 1 et 2 adhérant à l'OPTAM/OPTAM-CO;Tarif secteur 2 non adhérant à l'OPTAM/OPTAM-CO; Quantité d'actes  ; Base de remboursement  ; Montants remboursés ;Catégorie d'acte;Sous-catégorie d'acte
HFCC002;HFCC00240;Gastrostomie cutanée, par coelioscopie;4;0;ADA;196.65 €;196.65 €;87;17 088.45 €;17 088.45 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFCC002;HFCC00210;Gastrostomie cutanée, par coelioscopie;1;0;ADC;209.16 €;186.08 €;87;17 210.25 €;17 210.25 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFCC003;HFCC00340;Court-circuit [Bypass] gastrique pour obésité morbide, par coelioscopie;4;0;ADA;231.57 €;231.57 €;8 041;1 761 435.29 €;1 760 246.59 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFCC003;HFCC00310;Court-circuit [Bypass] gastrique pour obésité morbide, par coelioscopie;1;0;ADC;591.31 €;474.63 €;8 351;4 870 518.98 €;4 866 032.14 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFCC022;HFCC02240;Gastrojéjunostomie de dérivation [Gastro-entéro-anastomose sans résection gastrique], par coelioscopie;4;0;ADA;227.29 €;227.29 €;101;20 870.21 €;20 870.21 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFCC022;HFCC02210;Gastrojéjunostomie de dérivation [Gastro-entéro-anastomose sans résection gastrique], par coelioscopie;1;0;ADC;242.92 €;240.77 €;103;21 160.74 €;21 160.74 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFCH001;HFCH00110;Gastrostomie, par voie transcutanée avec guidage échographique et/ou radiologique;1;0;ATM;154.52 €;125.40 €;500;76 616.59 €;76 616.59 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HFDA002;HFDA00240;Gastropexie postérieure [Cardiopexie], par laparotomie;4;0;ADA;163.71 €;163.71 €;11;1 157.77 €;1 157.77 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFDA002;HFDA00210;Gastropexie postérieure [Cardiopexie], par laparotomie;1;0;ADC;313.50 €;313.50 €;11;2 442.59 €;2 442.59 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFDC001;HFDC00140;Gastropexie chez l'enfant, par coelioscopie;4;0;ADA;195.87 €;195.87 €;4;708.55 €;708.55 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFDC001;HFDC00110;Gastropexie chez l'enfant, par coelioscopie;1;0;ADC;342.30 €;342.30 €;4;1 334.97 €;1 334.97 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFDC002;HFDC00240;Gastropexie postérieure [Cardiopexie], par coelioscopie;4;0;ADA;183.68 €;183.68 €;1 153;110 790.19 €;110 597.33 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFDC002;HFDC00210;Gastropexie postérieure [Cardiopexie], par coelioscopie;1;0;ADC;342.30 €;342.30 €;1 161;231 670.17 €;231 211.72 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA001;HFFA00140;Gastrectomie avec court-circuit biliopancréatique ou intestinal pour obésité morbide, par laparotomie;4;0;ADA;293.10 €;293.10 €;5;1 318.95 €;1 318.95 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFFA001;HFFA00110;Gastrectomie avec court-circuit biliopancréatique ou intestinal pour obésité morbide, par laparotomie;1;0;ADC;595.56 €;477.10 €;7;3 406.37 €;3 100.79 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFFA002;HFFA00240;Gastrectomie partielle inférieure avec anastomose gastroduodénale, par laparotomie;4;0;ADA;257.85 €;257.85 €;29;7 616.42 €;7 616.42 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA002;HFFA00210;Gastrectomie partielle inférieure avec anastomose gastroduodénale, par laparotomie;1;0;ADC;418.31 €;399.90 €;29;12 640.99 €;12 640.99 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA003;HFFA00340;Gastrectomie partielle supérieure [polaire supérieure] avec rétablissement de la continuité, par laparotomie;4;0;ADA;249.43 €;249.43 €;46;10 912.96 €;10 912.96 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA003;HFFA00310;Gastrectomie partielle supérieure [polaire supérieure] avec rétablissement de la continuité, par laparotomie;1;0;ADC;670.71 €;546.30 €;52;32 334.79 €;32 334.79 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA004;HFFA00440;Résection de duplication gastroduodénale avec dérivation du conduit biliaire commun, par laparotomie;4;0;ADA;423.12 €;423.12 €; -     ;  ;  ;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA004;HFFA00410;Résection de duplication gastroduodénale avec dérivation du conduit biliaire commun, par laparotomie;1;0;ADC;632.43 €;589.93 €; -     ;  ;  ;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA005;HFFA00540;Gastrectomie totale avec rétablissement de la continuité, par laparotomie;4;0;ADA;298.49 €;298.49 €;399;119 196.38 €;118 441.20 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA005;HFFA00510;Gastrectomie totale avec rétablissement de la continuité, par laparotomie;1;0;ADC;897.59 €;721.77 €;437;402 000.76 €;401 954.76 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA006;HFFA00640;Gastrectomie partielle inférieure avec anastomose gastrojéjunale, par laparotomie;4;0;ADA;238.80 €;238.80 €;315;75 357.64 €;75 109.29 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA006;HFFA00610;Gastrectomie partielle inférieure avec anastomose gastrojéjunale, par laparotomie;1;0;ADC;423.98 €;403.20 €;347;155 941.63 €;155 466.22 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA007;HFFA00740;Résection de duplication gastroduodénale sans dérivation du conduit biliaire commun, par laparotomie;4;0;ADA;346.20 €;346.20 €;4;1 384.80 €;1 384.80 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA007;HFFA00710;Résection de duplication gastroduodénale sans dérivation du conduit biliaire commun, par laparotomie;1;0;ADC;404.13 €;391.67 €;4;1 645.64 €;1 645.64 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA008;HFFA00840;Dégastrogastrectomie partielle avec rétablissement de la continuité, par laparotomie;4;0;ADA;290.88 €;290.88 €;324;96 269.34 €;96 269.34 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA008;HFFA00810;Dégastrogastrectomie partielle avec rétablissement de la continuité, par laparotomie;1;0;ADC;780.61 €;653.93 €;337;260 079.20 €;259 288.59 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA009;HFFA00940;Résection partielle atypique de la paroi de l'estomac n'interrompant pas la continuité, par laparotomie;4;0;ADA;204.03 €;204.03 €;168;29 781.42 €;29 781.42 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA009;HFFA00910;Résection partielle atypique de la paroi de l'estomac n'interrompant pas la continuité, par laparotomie;1;0;ADC;230.43 €;221.43 €;173;33 736.90 €;33 483.04 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA010;HFFA01040;Résection de duplication gastrique, par laparotomie;4;0;ADA;280.52 €;280.52 €;2;584.04 €;584.04 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA010;HFFA01010;Résection de duplication gastrique, par laparotomie;1;0;ADC;374.48 €;374.48 €;2;797.64 €;797.64 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFA011;HFFA01140;Gastrectomie longitudinale [Sleeve gastrectomy] pour obésité morbide, par laparotomie;4;0;ADA;230.55 €;230.55 €;63;14 178.84 €;14 178.84 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFFA011;HFFA01110;Gastrectomie longitudinale [Sleeve gastrectomy] pour obésité morbide, par laparotomie;1;0;ADC;595.56 €;478.04 €;66;37 937.84 €;37 937.84 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFFC001;HFFC00140;Résection partielle atypique de la paroi de l'estomac n'interrompant pas la continuité, par coelioscopie;4;0;ADA;224.74 €;224.74 €;599;109 047.88 €;108 931.02 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFC001;HFFC00110;Résection partielle atypique de la paroi de l'estomac n'interrompant pas la continuité, par coelioscopie;1;0;ADC;264.46 €;253.26 €;607;125 482.34 €;125 286.92 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFC002;HFFC00240;Gastrectomie partielle inférieure avec anastomose gastrojéjunale, par coelioscopie;4;0;ADA;262.80 €;262.80 €;217;54 183.40 €;54 183.40 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFC002;HFFC00210;Gastrectomie partielle inférieure avec anastomose gastrojéjunale, par coelioscopie;1;0;ADC;470.78 €;442.42 €;224;102 482.44 €;102 464.44 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFC003;HFFC00340;Résection de duplication gastrique, par coelioscopie;4;0;ADA;252.18 €;252.18 €;29;7 019.82 €;7 009.82 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFC003;HFFC00310;Résection de duplication gastrique, par coelioscopie;1;0;ADC;403.28 €;403.28 €;37;15 685.45 €;15 552.30 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFC004;HFFC00440;Gastrectomie avec court-circuit biliopancréatique ou intestinal pour obésité morbide, par coelioscopie;4;0;ADA;250.64 €;250.64 €;91;22 432.28 €;22 432.28 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFFC004;HFFC00410;Gastrectomie avec court-circuit biliopancréatique ou intestinal pour obésité morbide, par coelioscopie;1;0;ADC;625.34 €;494.37 €;94;51 442.12 €;51 442.12 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFFC012;HFFC01240;Gastrectomie partielle inférieure avec anastomose gastroduodénale, par coelioscopie;4;0;ADA;281.86 €;281.86 €;9;2 374.15 €;2 374.15 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFC012;HFFC01210;Gastrectomie partielle inférieure avec anastomose gastroduodénale, par coelioscopie;1;0;ADC;447.10 €;428.69 €;10;3 845.83 €;3 845.83 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFC017;HFFC01740;Gastrectomie totale avec rétablissement de la continuité, par coelioscopie;4;0;ADA;322.49 €;322.49 €;96;31 479.20 €;31 479.20 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFC017;HFFC01710;Gastrectomie totale avec rétablissement de la continuité, par coelioscopie;1;0;ADC;926.39 €;750.57 €;111;101 404.94 €;101 386.94 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFFC018;HFFC01840;Gastrectomie longitudinale [Sleeve gastrectomy] pour obésité morbide, par coelioscopie;4;0;ADA;215.69 €;215.69 €;20 115;4 278 676.20 €;4 276 216.46 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFFC018;HFFC01810;Gastrectomie longitudinale [Sleeve gastrectomy] pour obésité morbide, par coelioscopie;1;0;ADC;511.19 €;410.32 €;21 588;11 077 256.44 €;11 068 370.37 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFHD001;HFHD00110;Prélèvement de liquide gastrique par tubage, sans épreuve pharmacologique;1;0;ATM;19.20 €;19.20 €;7 254;124 857.80 €;124 271.66 €;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
HFHD002;HFHD00210;Prélèvement de liquide gastrique par tubage, avec épreuve pharmacologique;1;0;ATM;36.19 €;29.06 €;189;5 985.61 €;5 703.40 €;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
HFKA001;HFKA00110;Changement ou repositionnement du dispositif d'accès d'un anneau ajustable périgastrique pour obésité morbide, par abord direct;1;0;ADC;104.50 €;104.50 €;605;64 029.01 €;58 183.93 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFKA002;HFKA00240;Changement d'un anneau ajustable périgastrique pour obésité morbide, par laparotomie;4;0;ADA;249.01 €;249.01 €;1;249.01 €;249.01 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFKA002;HFKA00210;Changement d'un anneau ajustable périgastrique pour obésité morbide, par laparotomie;1;0;ADC;409.09 €;299.60 €;3;1 051.80 €;1 051.80 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFKC001;HFKC00140;Changement d'un anneau ajustable périgastrique pour obésité morbide, par coelioscopie;4;0;ADA;231.89 €;231.89 €;184;42 743.21 €;42 743.21 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFKC001;HFKC00110;Changement d'un anneau ajustable périgastrique pour obésité morbide, par coelioscopie;1;0;ADC;587.76 €;403.22 €;192;104 328.65 €;104 300.65 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFKD001;HFKD00110;Changement d'une sonde de gastrostomie, par voie externe sans guidage;1;0;ATM;42.54 €;28.71 €;1 117;43 994.33 €;42 313.08 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HFKE001;HFKE00140;Changement d'une sonde de gastrostomie ou de gastrojéjunostomie, par oeso-gastro-duodénoscopie;4;0;ADA;66.35 €;66.35 €;196;13 868.39 €;13 868.39 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HFKE001;HFKE00110;Changement d'une sonde de gastrostomie ou de gastrojéjunostomie, par oeso-gastro-duodénoscopie;1;0;ATM;104.16 €;104.16 €;310;31 675.48 €;31 238.82 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HFKH001;HFKH00110;Changement d'une sonde de gastrostomie ou de gastrojéjunostomie, par voie externe avec guidage radiologique;1;0;ATM;37.16 €;9.60 €;153;4 917.84 €;4 816.30 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HFLE001;HFLE00110;Pose d'une sonde gastrique, duodénale ou jéjunale, par oeso-gastro-duodénoscopie;1;0;ATM;96.00 €;96.00 €;463;35 159.72 €;35 073.32 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HFLH001;HFLH00110;Pose d'une sonde gastrique, duodénale ou jéjunale, avec guidage radiologique;1;0;ATM;11.74 €;5.76 €;526;5 727.46 €;5 335.14 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HFLH002;HFLH00210;Pose d'une endoprothèse de l'estomac ou du duodénum, avec guidage radiologique;1;0;ATM;167.20 €;167.20 €;85;12 543.35 €;12 543.35 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HFMA001;HFMA00140;Confection d'une valve tubérositaire sans libération de la grande courbure gastrique, par thoracotomie;4;0;ADA;256.08 €;256.08 €;4;1 024.32 €;1 024.32 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMA001;HFMA00110;Confection d'une valve tubérositaire sans libération de la grande courbure gastrique, par thoracotomie;1;0;ADC;369.39 €;345.91 €;4;1 206.41 €;1 206.41 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMA003;HFMA00340;Confection d'une valve tubérositaire sans libération de la grande courbure gastrique, par laparotomie;4;0;ADA;172.87 €;172.87 €;40;5 938.95 €;5 938.95 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMA003;HFMA00310;Confection d'une valve tubérositaire sans libération de la grande courbure gastrique, par laparotomie;1;0;ADC;332.52 €;324.54 €;41;12 984.14 €;12 984.14 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMA004;HFMA00440;Pyloroplastie ou duodénoplastie, par laparotomie;4;0;ADA;130.80 €;130.80 €;32;2 680.78 €;2 680.78 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMA004;HFMA00410;Pyloroplastie ou duodénoplastie, par laparotomie;1;0;ADC;187.18 €;178.78 €;34;4 059.85 €;4 059.85 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMA005;HFMA00540;Totalisation secondaire de gastrectomie avec rétablissement de la continuité, par laparotomie;4;0;ADA;314.25 €;314.25 €;19;5 908.79 €;5 908.79 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMA005;HFMA00510;Totalisation secondaire de gastrectomie avec rétablissement de la continuité, par laparotomie;1;0;ADC;816.06 €;674.49 €;19;14 794.05 €;14 794.05 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMA007;HFMA00740;Confection d'une valve tubérositaire avec libération de la grande courbure gastrique, par thoracotomie;4;0;ADA;267.44 €;267.44 €;10;2 164.66 €;2 164.66 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMA007;HFMA00710;Confection d'une valve tubérositaire avec libération de la grande courbure gastrique, par thoracotomie;1;0;ADC;412.64 €;371.00 €;10;3 501.27 €;3 501.27 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMA008;HFMA00840;Confection d'une valve tubérositaire avec libération de la grande courbure gastrique, par laparotomie;4;0;ADA;175.43 €;175.43 €;99;13 675.85 €;13 675.85 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMA008;HFMA00810;Confection d'une valve tubérositaire avec libération de la grande courbure gastrique, par laparotomie;1;0;ADC;394.20 €;360.31 €;112;43 769.66 €;43 751.66 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMA009;HFMA00940;Gastroplastie par pose d'anneau ajustable périgastrique pour obésité morbide, par laparotomie;4;0;ADA;156.75 €;156.75 €;8;1 097.26 €;1 097.26 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFMA009;HFMA00910;Gastroplastie par pose d'anneau ajustable périgastrique pour obésité morbide, par laparotomie;1;0;ADC;314.80 €;314.25 €;9;3 295.70 €;3 295.70 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFMA010;HFMA01040;Gastroplastie verticale calibrée pour obésité morbide, par laparotomie;4;0;ADA;156.75 €;156.75 €;3;470.25 €;470.25 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFMA010;HFMA01010;Gastroplastie verticale calibrée pour obésité morbide, par laparotomie;1;0;ADC;314.80 €;314.25 €;3;1 040.82 €;1 040.82 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFMA011;HFMA01140;Repositionnement ou ablation d'un anneau ajustable périgastrique, par laparotomie;4;0;ADA;249.01 €;249.01 €;48;10 608.13 €;10 608.13 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFMA011;HFMA01110;Repositionnement ou ablation d'un anneau ajustable périgastrique, par laparotomie;1;0;ADC;409.09 €;299.60 €;55;19 997.83 €;19 997.83 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFMC001;HFMC00140;Confection d'une valve tubérositaire avec libération de la grande courbure gastrique, par coelioscopie;4;0;ADA;212.28 €;212.28 €;1 873;382 426.54 €;382 426.54 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMC001;HFMC00110;Confection d'une valve tubérositaire avec libération de la grande courbure gastrique, par coelioscopie;1;0;ADC;545.93 €;460.41 €;1 981;1 118 918.89 €;1 118 850.89 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMC003;HFMC00340;Pyloroplastie ou duodénoplastie, par coelioscopie;4;0;ADA;162.87 €;162.87 €;14;1 793.59 €;1 793.59 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMC003;HFMC00310;Pyloroplastie ou duodénoplastie, par coelioscopie;1;0;ADC;209.16 €;203.63 €;26;4 013.98 €;4 013.98 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMC004;HFMC00440;Confection d'une valve tubérositaire sans libération de la grande courbure gastrique, par coelioscopie;4;0;ADA;192.48 €;192.48 €;681;106 425.40 €;106 221.37 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMC004;HFMC00410;Confection d'une valve tubérositaire sans libération de la grande courbure gastrique, par coelioscopie;1;0;ADC;457.31 €;409.00 €;831;350 834.42 €;350 189.96 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFMC006;HFMC00640;Gastroplastie verticale calibrée pour obésité morbide, par coelioscopie;4;0;ADA;156.75 €;156.75 €;106;15 518.32 €;15 486.97 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFMC006;HFMC00610;Gastroplastie verticale calibrée pour obésité morbide, par coelioscopie;1;0;ADC;452.34 €;394.03 €;108;49 669.90 €;49 575.97 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFMC007;HFMC00740;Gastroplastie par pose d'anneau ajustable périgastrique pour obésité morbide, par coelioscopie;4;0;ADA;156.75 €;156.75 €;1 211;173 411.98 €;173 429.98 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFMC007;HFMC00710;Gastroplastie par pose d'anneau ajustable périgastrique pour obésité morbide, par coelioscopie;1;0;ADC;452.34 €;394.03 €;1 248;552 551.78 €;552 557.78 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFMC008;HFMC00840;Repositionnement ou ablation d'un anneau ajustable périgastrique, par coelioscopie;4;0;ADA;231.89 €;231.89 €;4 592;1 053 787.87 €;1 053 267.71 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFMC008;HFMC00810;Repositionnement ou ablation d'un anneau ajustable périgastrique, par coelioscopie;1;0;ADC;587.76 €;403.22 €;4 788;2 573 267.89 €;2 571 602.15 €;Chirurgie de l'obésité morbide;Actes chirurgicaux
HFMP002;HFMP00210;Contrôle radiologique secondaire de position et/ou de fonctionnement d'un anneau ajustable périgastrique, avec opacification par produit de contraste;1;0;ADI;19.95 €;19.95 €;7 959;141 232.17 €;103 747.94 €;Radiographie de l'abdomen et du tube digestif;Imagerie Radiographie
HFPA001;HFPA00140;Gastrotomie à visée thérapeutique, par laparotomie;4;0;ADA;181.31 €;181.31 €;53;8 098.75 €;8 098.75 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFPA001;HFPA00110;Gastrotomie à visée thérapeutique, par laparotomie;1;0;ADC;218.37 €;209.69 €;53;9 359.96 €;9 231.12 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFPA002;HFPA00240;Pylorotomie extramuqueuse [Pyloromyotomie extramuqueuse], par laparotomie;4;0;ADA;126.49 €;126.49 €;9;1 172.93 €;1 172.93 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFPA002;HFPA00210;Pylorotomie extramuqueuse [Pyloromyotomie extramuqueuse], par laparotomie;1;0;ADC;177.25 €;173.03 €;9;1 661.10 €;1 661.10 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFPA003;HFPA00340;Gastrotomie exploratrice, par laparotomie;4;0;ADA;140.03 €;140.03 €;4;432.70 €;432.70 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFPA003;HFPA00310;Gastrotomie exploratrice, par laparotomie;1;0;ADC;218.37 €;179.32 €;4;438.29 €;438.29 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFPC001;HFPC00140;Pylorotomie extramuqueuse [Pyloromyotomie extramuqueuse], par coelioscopie;4;0;ADA;180.56 €;180.56 €;1;180.56 €;180.56 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFPC001;HFPC00110;Pylorotomie extramuqueuse [Pyloromyotomie extramuqueuse], par coelioscopie;1;0;ADC;196.00 €;196.00 €;1;208.74 €;208.74 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFQD001;HFQD00110;Manométrie gastro-duodéno-jéjunale avec enregistrement de l'activité antro-pyloro-duodénale;1;0;ATM;  ;  ;5; -   € ; -   € ;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
HFQL001;HFQL00110;Scintigraphie du transit gastrique ou duodénal par substances solide et liquide avec épreuve pharmacologique;1;0;ADI;397.92 €;397.92 €;58;23 079.36 €;22 283.52 €;Autres Scintigraphies;Imagerie Scintigraphie
HFQL002;HFQL00210;Scintigraphie du transit gastrique ou duodénal par substance solide ou liquide sans épreuve pharmacologique;1;0;ADI;265.28 €;265.28 €;246;65 258.86 €;65 258.86 €;Autres Scintigraphies;Imagerie Scintigraphie
HFQL003;HFQL00310;Scintigraphie du transit gastrique ou duodénal par substance solide ou liquide avec épreuve pharmacologique;1;0;ADI;265.28 €;265.28 €;4;1 061.12 €;1 061.12 €;Autres Scintigraphies;Imagerie Scintigraphie
HFQL004;HFQL00410;Scintigraphie du transit gastrique ou duodénal par substances solide et liquide sans épreuve pharmacologique;1;0;ADI;397.92 €;397.92 €;198;78 615.52 €;78 217.60 €;Autres Scintigraphies;Imagerie Scintigraphie
HFQX004;HFQX00410;Examen anatomopathologique à visée carcinologique de pièce de gastrectomie partielle;1;0;ATM;90.41 €;90.41 €;1 886;174 377.11 €;173 315.53 €;Autres examens à visée K d'exérèse du tube digestif;Autres examens à visée K d'exérèse du tube digestif
HFQX005;HFQX00510;Examen anatomopathologique à visée carcinologique de pièce d'exérèse endoscopique de l'estomac;1;0;ATM;66.06 €;66.06 €;22 559;1 495 653.57 €;1 444 901.80 €;Autres examens à visée K d'exérèse du tube digestif;Autres examens à visée K d'exérèse du tube digestif
HFQX008;HFQX00810;Examen anatomopathologique à visée carcinologique de pièce de gastrectomie totale ou de dégastrogastrectomie;1;0;ATM;114.74 €;114.74 €;572;66 131.46 €;65 592.21 €;Autres examens à visée K d'exérèse du tube digestif;Autres examens à visée K d'exérèse du tube digestif
HFSA001;HFSA00140;Fermeture de gastrostomie cutanée, par abord direct;4;0;ADA;70.38 €;70.38 €;56;3 390.06 €;3 390.06 €;Autres Actes de Chirurgie;Actes chirurgicaux
HFSA001;HFSA00110;Fermeture de gastrostomie cutanée, par abord direct;1;0;ADC;158.82 €;144.78 €;79;12 104.25 €;12 104.25 €;Autres Actes de Chirurgie;Actes chirurgicaux
HGAA002;HGAA00240;Plastie d'allongement de l'intestin grêle, par laparotomie;4;0;ADA;441.90 €;441.90 €;5;2 232.50 €;2 232.50 €;Autres Actes de Chirurgie;Actes chirurgicaux
HGAA002;HGAA00210;Plastie d'allongement de l'intestin grêle, par laparotomie;1;0;ADC;682.77 €;597.18 €;5;3 202.18 €;3 202.18 €;Autres Actes de Chirurgie;Actes chirurgicaux
HGAA003;HGAA00340;Plastie d'élargissement unique ou multiple de l'intestin grêle, par laparotomie;4;0;ADA;290.88 €;290.88 €;240;71 200.87 €;71 200.87 €;Autres Actes de Chirurgie;Actes chirurgicaux
HGAA003;HGAA00310;Plastie d'élargissement unique ou multiple de l'intestin grêle, par laparotomie;1;0;ADC;478.98 €;478.98 €;245;130 185.49 €;130 185.49 €;Autres Actes de Chirurgie;Actes chirurgicaux
HGAC010;HGAC01040;Plastie d'élargissement unique ou multiple de l'intestin grêle, par coelioscopie;4;0;ADA;314.88 €;314.88 €;73;23 114.24 €;23 114.24 €;Autres Actes de Chirurgie;Actes chirurgicaux
HGAC010;HGAC01010;Plastie d'élargissement unique ou multiple de l'intestin grêle, par coelioscopie;1;0;ADC;507.78 €;507.78 €;76;41 113.70 €;41 113.71 €;Autres Actes de Chirurgie;Actes chirurgicaux
HGAE001;HGAE00140;Dilatation d'une sténose iléale, par iléoscopie;4;0;ADA;58.65 €;58.65 €;96;5 760.56 €;5 760.56 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HGAE001;HGAE00110;Dilatation d'une sténose iléale, par iléoscopie;1;0;ATM;157.74 €;157.74 €;120;18 663.69 €;18 645.69 €;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HGCA001;HGCA00140;Entéroentérostomie de dérivation, par laparotomie;4;0;ADA;224.92 €;224.92 €;141;26 306.84 €;26 194.38 €;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA001;HGCA00110;Entéroentérostomie de dérivation, par laparotomie;1;0;ADC;255.95 €;236.23 €;147;30 314.64 €;30 304.64 €;Autres Actes de Chirurgie;Actes chirurgicaux
