Code Acte;Code acte/activité/phase;Libellé long;Code Activité;Code Phase;Code regroupement;Tarif secteur 1 et 2 adhérant à l'OPTAM/OPTAM-CO;Tarif secteur 2 non adhérant à l'OPTAM/OPTAM-CO; Quantité d'actes  ;Base de remboursement ;Montants remboursés;Catégorie d'acte;Sous-catégorie d'acte
LBCB001;LBCB00110;Ostéosynthèse de fracture extracondylaire plurifocale de la mandibule, à foyer fermé;1;0;ADC;239.49 €;239.49 €;12;3 125.41 €;3 107.41 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBCB002;LBCB00240;Ostéosynthèse de fracture extracondylaire unifocale de la mandibule, à foyer fermé;4;0;ADA;116.46 €;116.46 €;23;2 672.78 €;2 637.84 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBCB002;LBCB00210;Ostéosynthèse de fracture extracondylaire unifocale de la mandibule, à foyer fermé;1;0;ADC;239.49 €;239.49 €;22;5 645.96 €;5 635.96 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBDA001;LBDA00140;Discopexie temporomandibulaire, par arthrotomie;4;0;ADA;66.71 €;66.71 €;65;2 379.80 €;2 379.80 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBDA001;LBDA00110;Discopexie temporomandibulaire, par arthrotomie;1;0;ADC;167.20 €;167.20 €;65;7 170.61 €;7 170.61 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBDD001;LBDD00140;Blocage maxillomandibulaire avec ablation de matériel d'ostéosynthèse, pour traitement de pseudarthrose mandibulaire;4;0;ADA;155.89 €;155.89 €;7;1 041.34 €;1 041.34 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBDD001;LBDD00110;Blocage maxillomandibulaire avec ablation de matériel d'ostéosynthèse, pour traitement de pseudarthrose mandibulaire;1;0;ADC;343.99 €;343.99 €;9;2 910.98 €;2 910.98 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBEA001;LBEA00140;Réduction d'une luxation temporomandibulaire, par abord direct;4;0;ADA;88.71 €;88.71 €;57;4 235.89 €;4 235.89 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBEA001;LBEA00110;Réduction d'une luxation temporomandibulaire, par abord direct;1;0;ADC;167.20 €;167.20 €;74;10 728.11 €;10 728.11 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBED001;LBED00140;Réduction orthopédique de fracture occlusofaciale [fracture type Le Fort I, II ou III], avec contention par blocage maxillomandibulaire;4;0;ADA;107.67 €;107.67 €;3;331.33 €;331.33 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBED001;LBED00110;Réduction orthopédique de fracture occlusofaciale [fracture type Le Fort I, II ou III], avec contention par blocage maxillomandibulaire;1;0;ADC;250.80 €;250.80 €;3;818.23 €;818.23 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBED002;LBED00240;Réduction orthopédique de fracture unifocale du corps de la mandibule, avec contention mandibulaire;4;0;ADA;90.10 €;90.10 €;13;1 053.28 €;1 053.28 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBED002;LBED00210;Réduction orthopédique de fracture unifocale du corps de la mandibule, avec contention mandibulaire;1;0;ADC;209.00 €;209.00 €;16;3 030.50 €;3 020.50 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBED003;LBED00340;Réduction orthopédique de fracture extracondylaire plurifocale de la mandibule, avec blocage maxillomandibulaire;4;0;ADA;86.43 €;86.43 €;8;534.16 €;534.16 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBED003;LBED00310;Réduction orthopédique de fracture extracondylaire plurifocale de la mandibule, avec blocage maxillomandibulaire;1;0;ADC;209.00 €;209.00 €;10;1 734.70 €;1 706.70 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBED004;LBED00440;Réduction orthopédique de disjonction intermaxillaire ou de fracture du palais, avec contention par blocage maxillomandibulaire;4;0;ADA;110.23 €;110.23 €;1;55.12 €;55.12 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBED004;LBED00410;Réduction orthopédique de disjonction intermaxillaire ou de fracture du palais, avec contention par blocage maxillomandibulaire;1;0;ADC;250.80 €;250.80 €;2;517.90 €;517.90 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBED005;LBED00540;Réduction orthopédique de fracture plurifocale du corps de la mandibule, avec contention mandibulaire;4;0;ADA;100.36 €;100.36 €;9;754.70 €;754.70 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBED005;LBED00510;Réduction orthopédique de fracture plurifocale du corps de la mandibule, avec contention mandibulaire;1;0;ADC;209.00 €;209.00 €;10;1 692.90 €;1 692.90 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBED006;LBED00640;Réduction orthopédique de fracture extracondylaire unifocale de la mandibule, avec blocage maxillomandibulaire;4;0;ADA;86.43 €;86.43 €;16;1 363.32 €;1 363.32 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBED006;LBED00610;Réduction orthopédique de fracture extracondylaire unifocale de la mandibule, avec blocage maxillomandibulaire;1;0;ADC;209.00 €;209.00 €;18;3 394.30 €;3 394.30 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBEP002;LBEP00240;Réduction orthopédique de fracture du corps de la mandibule, avec contention par appareillage personnalisé;4;0;ADA;69.65 €;69.65 €;2;143.48 €;143.48 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBEP002;LBEP00210;Réduction orthopédique de fracture du corps de la mandibule, avec contention par appareillage personnalisé;1;0;ADC;125.40 €;125.40 €;4;391.28 €;380.73 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBEP005;LBEP00510;Réduction orthopédique d'une luxation temporomandibulaire unilatérale ou bilatérale;1;0;ATM;19.14 €;15.49 €;80;1 846.59 €;1 538.84 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
LBEP009;LBEP00940;Réduction orthopédique de disjonction intermaxillaire ou de fracture du palais, avec contention par appareillage personnalisé;4;0;ADA;104.50 €;104.50 €;2;221.54 €;221.54 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBEP009;LBEP00910;Réduction orthopédique de disjonction intermaxillaire ou de fracture du palais, avec contention par appareillage personnalisé;1;0;ADC;250.80 €;250.80 €;2;584.36 €;584.36 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA001;LBFA00140;Exérèse de la totalité de la voûte palatine, par abord direct;4;0;ADA;140.75 €;140.75 €;8;1 002.16 €;1 002.16 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA001;LBFA00110;Exérèse de la totalité de la voûte palatine, par abord direct;1;0;ADC;229.01 €;203.05 €;7;1 491.78 €;1 491.78 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA002;LBFA00240;Exérèse de lésion de l'os maxillaire et/ou du corps de la mandibule de plus de 4 cm de grand axe, par abord intrabuccal;4;0;ADA;69.27 €;69.27 €;1 893;124 120.97 €;123 982.43 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA002;LBFA00210;Exérèse de lésion de l'os maxillaire et/ou du corps de la mandibule de plus de 4 cm de grand axe, par abord intrabuccal;1;0;ADC;121.95 €;114.62 €;2 557;274 536.61 €;263 489.55 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA003;LBFA00340;Résection partielle de la tête du condyle de la mandibule, par abord facial;4;0;ADA;92.37 €;92.37 €;12;1 000.37 €;1 000.37 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA003;LBFA00310;Résection partielle de la tête du condyle de la mandibule, par abord facial;1;0;ADC;170.87 €;169.33 €;40;4 672.09 €;4 595.12 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA004;LBFA00440;Résection de la mandibule pour pseudarthrose avec comblement par autogreffe osseuse, par abord direct;4;0;ADA;155.89 €;155.89 €;20;3 201.95 €;3 201.95 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA004;LBFA00410;Résection de la mandibule pour pseudarthrose avec comblement par autogreffe osseuse, par abord direct;1;0;ADC;386.41 €;368.59 €;21;8 258.65 €;8 230.65 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA005;LBFA00540;Maxillectomie totale sans reconstruction;4;0;ADA;140.30 €;140.30 €;6;849.07 €;849.07 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA005;LBFA00510;Maxillectomie totale sans reconstruction;1;0;ADC;595.98 €;451.01 €;8;5 404.15 €;5 404.15 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA006;LBFA00640;Maxillectomie supérieure sans reconstruction;4;0;ADA;150.56 €;150.56 €;29;4 613.41 €;4 613.41 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA006;LBFA00610;Maxillectomie supérieure sans reconstruction;1;0;ADC;475.09 €;380.89 €;33;16 187.47 €;16 187.47 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA007;LBFA00740;Maxillectomie totale, avec reconstruction du plancher de l'orbite par lambeau de septum nasal;4;0;ADA;162.26 €;162.26 €;2;162.26 €;162.26 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA007;LBFA00710;Maxillectomie totale, avec reconstruction du plancher de l'orbite par lambeau de septum nasal;1;0;ADC;615.23 €;506.06 €;3;1 856.17 €;1 856.17 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA008;LBFA00840;Résection non interruptrice extracondylaire de la mandibule, par abord direct;4;0;ADA;98.97 €;98.97 €;366;36 707.24 €;36 689.24 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA008;LBFA00810;Résection non interruptrice extracondylaire de la mandibule, par abord direct;1;0;ADC;142.51 €;126.54 €;392;51 490.50 €;51 337.51 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA009;LBFA00940;Résection interruptrice segmentaire antérieure du corps de la mandibule avec comblement, par abord direct;4;0;ADA;128.76 €;128.76 €;1;128.76 €;128.76 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA009;LBFA00910;Résection interruptrice segmentaire antérieure du corps de la mandibule avec comblement, par abord direct;1;0;ADC;423.27 €;385.95 €;1;488.23 €;488.23 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA010;LBFA01040;Résection modelante du menton, par abord intrabuccal;4;0;ADA;68.55 €;68.55 €;158;6 491.90 €;6 491.90 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA010;LBFA01010;Résection modelante du menton, par abord intrabuccal;1;0;ADC;167.20 €;167.20 €;175;20 046.23 €;20 036.23 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA011;LBFA01140;Maxillectomie supérieure, avec reconstruction du plancher de l'orbite par lambeau de septum nasal;4;0;ADA;178.38 €;178.38 €;3;579.54 €;579.54 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA011;LBFA01110;Maxillectomie supérieure, avec reconstruction du plancher de l'orbite par lambeau de septum nasal;1;0;ADC;521.29 €;451.58 €;6;2 761.66 €;2 761.66 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA012;LBFA01240;Résection d'un bloc d'ankylose temporomandibulaire complète avec reconstruction du condyle de la mandibule par greffe ostéochondrale, par abord direct;4;0;ADA;170.17 €;170.17 €;14;2 466.64 €;2 466.64 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA012;LBFA01210;Résection d'un bloc d'ankylose temporomandibulaire complète avec reconstruction du condyle de la mandibule par greffe ostéochondrale, par abord direct;1;0;ADC;641.65 €;495.04 €;20;10 027.59 €;10 017.59 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA013;LBFA01340;Discectomie temporomandibulaire, par arthrotomie;4;0;ADA;65.61 €;65.61 €;10;548.52 €;548.52 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA013;LBFA01310;Discectomie temporomandibulaire, par arthrotomie;1;0;ADC;167.20 €;167.20 €;17;2 229.59 €;2 219.59 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA014;LBFA01440;Exérèse d'une hémivoûte palatine, par abord direct;4;0;ADA;125.36 €;125.36 €;10;1 171.40 €;1 171.40 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA014;LBFA01410;Exérèse d'une hémivoûte palatine, par abord direct;1;0;ADC;177.96 €;173.44 €;10;1 533.65 €;1 533.65 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA015;LBFA01540;Exérèse de lésion du ramus de la mandibule, par abord intrabuccal;4;0;ADA;69.27 €;69.27 €;452;27 464.64 €;27 464.64 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA015;LBFA01510;Exérèse de lésion du ramus de la mandibule, par abord intrabuccal;1;0;ADC;167.20 €;167.20 €;588;101 521.19 €;101 146.21 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA016;LBFA01640;Résection d'un bloc d'ankylose temporomandibulaire complète avec reconstruction de l'articulation par prothèse, par abord direct;4;0;ADA;177.65 €;177.65 €;4;731.92 €;731.92 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA016;LBFA01610;Résection d'un bloc d'ankylose temporomandibulaire complète avec reconstruction de l'articulation par prothèse, par abord direct;1;0;ADC;446.67 €;417.08 €;4;1 808.27 €;1 808.27 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA017;LBFA01740;Résection interruptrice extracondylaire segmentaire latérale de la mandibule avec comblement, par abord direct;4;0;ADA;128.41 €;128.41 €;5;529.05 €;529.05 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA017;LBFA01710;Résection interruptrice extracondylaire segmentaire latérale de la mandibule avec comblement, par abord direct;1;0;ADC;428.95 €;389.24 €;5;1 786.24 €;1 786.24 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA018;LBFA01840;Résection modelante de la mandibule, par abord intrabuccal;4;0;ADA;78.81 €;78.81 €;898;63 604.24 €;63 525.43 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA018;LBFA01810;Résection modelante de la mandibule, par abord intrabuccal;1;0;ADC;176.54 €;172.62 €;1 207;209 386.03 €;208 610.47 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA019;LBFA01940;Résection de bloc d'ankylose temporomandibulaire latérale, par abord direct;4;0;ADA;110.97 €;110.97 €;2;169.78 €;169.78 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA019;LBFA01910;Résection de bloc d'ankylose temporomandibulaire latérale, par abord direct;1;0;ADC;210.57 €;209.91 €;2;335.33 €;335.33 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA020;LBFA02040;Résection interruptrice segmentaire antérieure du corps de la mandibule par abord direct, avec pose de dispositif intrafocal de contention, sans comblement;4;0;ADA;134.82 €;134.82 €;2;210.32 €;210.32 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA020;LBFA02010;Résection interruptrice segmentaire antérieure du corps de la mandibule par abord direct, avec pose de dispositif intrafocal de contention, sans comblement;1;0;ADC;289.98 €;273.53 €;3;536.24 €;536.24 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA022;LBFA02240;Résection interruptrice du processus condylaire de la mandibule par abord direct, avec pose de dispositif terminal, sans comblement;4;0;ADA;145.08 €;145.08 €;7;1 067.76 €;1 067.76 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA022;LBFA02210;Résection interruptrice du processus condylaire de la mandibule par abord direct, avec pose de dispositif terminal, sans comblement;1;0;ADC;309.12 €;284.63 €;14;2 847.48 €;2 837.48 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA023;LBFA02310;Exérèse de lésion de l'os maxillaire et/ou du corps de la mandibule de moins de 2 cm de grand axe, par abord intrabuccal;1;0;ADC;58.14 €;46.89 €;130 203;6 227 415.45 €;4 666 059.50 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA024;LBFA02440;Maxillectomie inférieure;4;0;ADA;143.96 €;143.96 €;59;8 145.06 €;8 145.06 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA024;LBFA02410;Maxillectomie inférieure;1;0;ADC;359.59 €;313.90 €;70;24 239.88 €;24 193.88 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA025;LBFA02540;Coronoïdectomie mandibulaire, par abord intrabuccal;4;0;ADA;78.08 €;78.08 €;9;512.20 €;512.20 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA025;LBFA02510;Coronoïdectomie mandibulaire, par abord intrabuccal;1;0;ADC;167.20 €;167.20 €;21;2 655.14 €;2 625.14 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA026;LBFA02640;Résection interruptrice du processus condylaire de la mandibule par abord direct, sans pose de dispositif terminal ni comblement;4;0;ADA;119.79 €;119.79 €;3;373.75 €;373.75 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA026;LBFA02610;Résection interruptrice du processus condylaire de la mandibule par abord direct, sans pose de dispositif terminal ni comblement;1;0;ADC;250.80 €;250.80 €;4;860.73 €;846.66 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA027;LBFA02740;Résection interruptrice extracondylaire segmentaire latérale de la mandibule par abord direct, avec pose de dispositif intrafocal de contention, sans comblement;4;0;ADA;141.78 €;141.78 €;7;858.68 €;858.68 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA027;LBFA02710;Résection interruptrice extracondylaire segmentaire latérale de la mandibule par abord direct, avec pose de dispositif intrafocal de contention, sans comblement;1;0;ADC;285.02 €;270.64 €;12;1 954.31 €;1 954.31 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA028;LBFA02840;Exérèse d'un quadrant de la voûte palatine, par abord direct;4;0;ADA;112.90 €;112.90 €;32;3 630.53 €;3 630.53 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA028;LBFA02810;Exérèse d'un quadrant de la voûte palatine, par abord direct;1;0;ADC;167.20 €;167.20 €;39;7 084.36 €;7 084.36 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA029;LBFA02940;Résection interruptrice segmentaire antérieure du corps de la mandibule par abord direct, sans pose de dispositif intrafocal de contention ni comblement;4;0;ADA;112.46 €;112.46 €;4;350.87 €;350.87 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA029;LBFA02910;Résection interruptrice segmentaire antérieure du corps de la mandibule par abord direct, sans pose de dispositif intrafocal de contention ni comblement;1;0;ADC;250.80 €;250.80 €;9;1 283.09 €;1 263.09 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA030;LBFA03040;Exérèse de lésion de l'os maxillaire et/ou du corps de la mandibule de 2 cm à 4 cm de grand axe, par abord intrabuccal;4;0;ADA;64.88 €;64.88 €;3 258;188 710.98 €;188 412.45 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA030;LBFA03010;Exérèse de lésion de l'os maxillaire et/ou du corps de la mandibule de 2 cm à 4 cm de grand axe, par abord intrabuccal;1;0;ADC;80.83 €;73.21 €;7 827;562 636.72 €;477 673.93 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA031;LBFA03110;Résection d'hypertrophie osseuse intrabuccale;1;0;ADC;36.87 €;34.55 €;9 018;300 250.52 €;233 225.52 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA032;LBFA03240;Éminencectomie [Condyloplastie temporale] ou création de butée temporomandibulaire;4;0;ADA;84.67 €;84.67 €;18;1 510.66 €;1 510.66 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA032;LBFA03210;Éminencectomie [Condyloplastie temporale] ou création de butée temporomandibulaire;1;0;ADC;167.20 €;167.20 €;24;3 352.58 €;3 334.58 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA033;LBFA03340;Maxillectomie moyenne;4;0;ADA;150.56 €;150.56 €;49;7 161.54 €;7 161.54 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA033;LBFA03310;Maxillectomie moyenne;1;0;ADC;475.09 €;380.89 €;62;28 138.48 €;28 128.48 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA034;LBFA03440;Résection interruptrice latéroterminale de la mandibule par abord direct, sans pose de dispositif latéroterminal ni comblement;4;0;ADA;121.25 €;121.25 €;4;560.12 €;560.12 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA034;LBFA03410;Résection interruptrice latéroterminale de la mandibule par abord direct, sans pose de dispositif latéroterminal ni comblement;1;0;ADC;250.80 €;250.80 €;5;1 189.29 €;1 189.29 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA035;LBFA03540;Résection d'un bloc d'ankylose temporomandibulaire complète, par abord direct;4;0;ADA;156.75 €;156.75 €;8;1 070.64 €;1 070.64 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA035;LBFA03510;Résection d'un bloc d'ankylose temporomandibulaire complète, par abord direct;1;0;ADC;313.50 €;313.50 €;11;2 971.53 €;2 971.53 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA036;LBFA03640;Résection interruptrice extracondylaire segmentaire latérale de la mandibule par abord direct, sans pose de dispositif intrafocal de contention ni comblement;4;0;ADA;116.12 €;116.12 €;9;1 088.99 €;1 088.99 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA036;LBFA03610;Résection interruptrice extracondylaire segmentaire latérale de la mandibule par abord direct, sans pose de dispositif intrafocal de contention ni comblement;1;0;ADC;250.80 €;250.80 €;15;3 142.81 €;3 122.81 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA037;LBFA03740;Résection interruptrice latéroterminale de la mandibule par abord direct, avec pose de dispositif latéroterminal de contention, sans comblement;4;0;ADA;151.32 €;151.32 €;0;;;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA037;LBFA03710;Résection interruptrice latéroterminale de la mandibule par abord direct, avec pose de dispositif latéroterminal de contention, sans comblement;1;0;ADC;350.42 €;350.42 €;0;;;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA038;LBFA03840;Résection interruptrice du processus condylaire de la mandibule par abord direct, avec comblement par autogreffe chondrocostale;4;0;ADA;152.59 €;152.59 €;2;323.50 €;323.50 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA038;LBFA03810;Résection interruptrice du processus condylaire de la mandibule par abord direct, avec comblement par autogreffe chondrocostale;1;0;ADC;334.40 €;334.40 €;2;712.28 €;712.28 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA039;LBFA03940;Résection interruptrice latéroterminale de la mandibule par abord direct, avec comblement par autogreffe chondrocostale;4;0;ADA;149.66 €;149.66 €;0;;;Actes chirurgicaux;Autres Actes de Chirurgie
LBFA039;LBFA03910;Résection interruptrice latéroterminale de la mandibule par abord direct, avec comblement par autogreffe chondrocostale;1;0;ADC;334.40 €;334.40 €;0;;;Actes chirurgicaux;Autres Actes de Chirurgie
LBGA001;LBGA00140;Ablation de corps étranger de l'articulation temporomandibulaire, par arthrotomie;4;0;ADA;70.38 €;70.38 €;3;186.50 €;186.50 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBGA001;LBGA00110;Ablation de corps étranger de l'articulation temporomandibulaire, par arthrotomie;1;0;ADC;143.22 €;118.17 €;5;589.70 €;589.70 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBGA002;LBGA00240;Ablation de 3 implants intraosseux intrabuccaux avec résection osseuse, chez l'adulte;4;0;ADA;57.51 €;57.51 €;1;57.51 €;57.51 €;Chirurgie dentaire;Implantologie
LBGA002;LBGA00210;Ablation de 3 implants intraosseux intrabuccaux avec résection osseuse, chez l'adulte;1;0;ADC;100.32 €;100.32 €;12;300.96 €;240.76 €;Chirurgie dentaire;Implantologie
LBGA003;LBGA00310;Ablation de 2 implants intraosseux intrabuccaux avec résection osseuse, chez l'adulte;1;0;ADC;85.69 €;85.69 €;45;2 284.51 €;1 916.01 €;Chirurgie dentaire;Implantologie
LBGA004;LBGA00410;Ablation d'1 implant intraosseux intrabuccal avec résection osseuse, chez l'adulte;1;0;ADC;71.06 €;71.06 €;265;9 987.55 €;7 747.30 €;Chirurgie dentaire;Implantologie
LBGA005;LBGA00540;Évidement de la mandibule, par abord intrabuccal;4;0;ADA;59.39 €;59.39 €;276;14 421.69 €;14 405.21 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBGA005;LBGA00510;Évidement de la mandibule, par abord intrabuccal;1;0;ADC;104.50 €;104.50 €;386;42 348.52 €;40 450.35 €;Actes chirurgicaux;Autres Actes de Chirurgie
LBGA006;LBGA00640;Ablation de 4 implants intraosseux intrabuccaux avec résection osseuse, chez l'adulte;4;0;ADA;57.51 €;57.51 €;1;57.51 €;57.51 €;Chirurgie dentaire;Implantologie
LBGA006;LBGA00610;Ablation de 4 implants intraosseux intrabuccaux avec résection osseuse, chez l'adulte;1;0;ADC;114.95 €;114.95 €;5;344.85 €;310.37 €;Chirurgie dentaire;Implantologie
LBGA007;LBGA00740;Ablation de 5 implants intraosseux intrabuccaux avec résection osseuse, chez l'adulte;4;0;ADA;57.51 €;57.51 €;1;57.51 €;57.51 €;Chirurgie dentaire;Implantologie
LBGA007;LBGA00710;Ablation de 5 implants intraosseux intrabuccaux avec résection osseuse, chez l'adulte;1;0;ADC;129.58 €;129.58 €;4;323.95 €;323.95 €;Chirurgie dentaire;Implantologie
LBGA008;LBGA00840;Ablation de 6 implants intraosseux intrabuccaux avec résection osseuse, chez l'adulte;4;0;ADA;57.51 €;57.51 €;0;;;Chirurgie dentaire;Implantologie
LBGA008;LBGA00810;Ablation de 6 implants intraosseux intrabuccaux avec résection osseuse, chez l'adulte;1;0;ADC;144.21 €;144.21 €;1;0.00 €;0.00 €;Chirurgie dentaire;Implantologie
LBGA009;LBGA00940;Ablation de 7 implants intraosseux intrabuccaux avec résection osseuse, chez l'adulte;4;0;ADA;57.51 €;57.51 €;0;;;Chirurgie dentaire;Implantologie
LBGA009;LBGA00910;Ablation de 7 implants intraosseux intrabuccaux avec résection osseuse, chez l'adulte;1;0;ADC;158.84 €;158.84 €;0;;;Chirurgie dentaire;Implantologie
LBGA052;LBGA05210;Ablation de 9 implants intraosseux intrabuccaux avec résection osseuse, chez l'adulte;1;0;ADC;188.10 €;188.10 €;1;0.00 €;0.00 €;Chirurgie dentaire;Implantologie
LBGA139;LBGA13940;Ablation de 8 implants intraosseux intrabuccaux avec résection osseuse, chez l'adulte;4;0;ADA;57.51 €;57.51 €;1;57.51 €;57.51 €;Chirurgie dentaire;Implantologie
LBGA139;LBGA13910;Ablation de 8 implants intraosseux intrabuccaux avec résection osseuse, chez l'adulte;1;0;ADC;173.47 €;173.47 €;2;346.94 €;346.94 €;Chirurgie dentaire;Implantologie
LBGA280;LBGA28010;Ablation d'1 implant intraosseux intrabuccal avec résection osseuse, chez l'enfant;1;0;ADC;87.78 €;87.78 €;1;0.00 €;0.00 €;Chirurgie dentaire;Implantologie
LBGD001;LBGD00110;Ablation de moyen de contention maxillaire et/ou mandibulaire intrabuccal;1;0;TDS;41.80 €;41.80 €;680;28 001.22 €;18 856.83 €;Soins conservateurs;Autres soins conservateurs
LBLA001;LBLA00110;Pose d'une prothèse obturatrice à étage ou d'une balle obturatrice souple après résection de l'os maxillaire;1;0;ATM;288.00 €;288.00 €;23;6 616.00 €;6 606.00 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
LBLB001;LBLB00110;Infiltration et/ou lavage de l'articulation temporomandibulaire, par voie transcutanée;1;0;ATM;32.61 €;22.94 €;343;5 808.31 €;4 395.20 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
LBLB002;LBLB00210;Infiltration périarticulaire temporomandibulaire, par voie transcutanée;1;0;ATM;17.02 €;13.90 €;245;2 824.72 €;2 071.19 €;Actes techniques médicaux thérapeutiques;Autres Actes Médicaux Thérapeutiques
