Code Acte;Code acte/activité/phase;Libellé long;Code Activité;Code Phase;Code Regroupement;Tarif secteur 1 et 2 adhérant à l'OPTAM/OPTAM-CO;Tarif secteur 2 non adhérant à l'OPTAM/OPTAM-CO; Quantité d'actes  ; Base de remboursement  ; Montants remboursés ;Catégorie d'acte;Sous-catégorie d'acte
HFQD001;HFQD00110;Manométrie gastro-duodéno-jéjunale avec enregistrement de l'activité antro-pyloro-duodénale;1;0;ATM;;; 5   ; -     ; -     ;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
HFQL001;HFQL00110;Scintigraphie du transit gastrique ou duodénal par substances solide et liquide avec épreuve pharmacologique;1;0;ADI; 397.92   ; 397.92   ; 65   ; 25 394.48   ; 25 221.72   ;Autres Scintigraphies;Imagerie Scintigraphie
HFQL002;HFQL00210;Scintigraphie du transit gastrique ou duodénal par substance solide ou liquide sans épreuve pharmacologique;1;0;ADI; 265.28   ; 265.28   ; 157   ; 41 311.00   ; 41 291.00   ;Autres Scintigraphies;Imagerie Scintigraphie
HFQL003;HFQL00310;Scintigraphie du transit gastrique ou duodénal par substance solide ou liquide avec épreuve pharmacologique;1;0;ADI; 265.28   ; 265.28   ; 1   ; 265.28   ; 255.28   ;Autres Scintigraphies;Imagerie Scintigraphie
HFQL004;HFQL00410;Scintigraphie du transit gastrique ou duodénal par substances solide et liquide sans épreuve pharmacologique;1;0;ADI; 397.92   ; 397.92   ; 202   ; 80 024.56   ; 80 004.56   ;Autres Scintigraphies;Imagerie Scintigraphie
HFQX004;HFQX00410;Examen anatomopathologique à visée carcinologique de pièce de gastrectomie partielle;1;0;ATM; 90.41   ; 90.41   ; 2 023   ; 186 453.77   ; 185 407.37   ;Autres examens à visée K d'exérèse du tube digestif;Autres examens à visée K d'exérèse du tube digestif
HFQX005;HFQX00510;Examen anatomopathologique à visée carcinologique de pièce d'exérèse endoscopique de l'estomac;1;0;ATM; 66.06   ; 66.06   ; 22 325   ; 1 479 699.98   ; 1 426 788.99   ;Autres examens à visée K d'exérèse du tube digestif;Autres examens à visée K d'exérèse du tube digestif
HFQX008;HFQX00810;Examen anatomopathologique à visée carcinologique de pièce de gastrectomie totale ou de dégastrogastrectomie;1;0;ATM; 114.74   ; 114.74   ; 587   ; 67 599.50   ; 67 295.97   ;Autres examens à visée K d'exérèse du tube digestif;Autres examens à visée K d'exérèse du tube digestif
HFSA001;HFSA00140;Fermeture de gastrostomie cutanée, par abord direct;4;0;ADA; 70.38   ; 70.38   ; 59   ; 3 725.15   ; 3 725.15   ;Autres Actes de Chirurgie;Actes chirurgicaux
HFSA001;HFSA00110;Fermeture de gastrostomie cutanée, par abord direct;1;0;ADC; 158.82   ; 144.78   ; 77   ; 11 826.96   ; 11 826.96   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGAA002;HGAA00240;Plastie d'allongement de l'intestin grêle, par laparotomie;4;0;ADA; 441.90   ; 441.90   ; 1   ; 441.90   ; 441.90   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGAA002;HGAA00210;Plastie d'allongement de l'intestin grêle, par laparotomie;1;0;ADC; 682.77   ; 597.18   ; 1   ; 636.00   ; 636.00   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGAA003;HGAA00340;Plastie d'élargissement unique ou multiple de l'intestin grêle, par laparotomie;4;0;ADA; 290.88   ; 290.88   ; 242   ; 69 743.70   ; 69 743.70   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGAA003;HGAA00310;Plastie d'élargissement unique ou multiple de l'intestin grêle, par laparotomie;1;0;ADC; 478.98   ; 478.98   ; 241   ; 120 705.74   ; 120 705.74   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGAC010;HGAC01040;Plastie d'élargissement unique ou multiple de l'intestin grêle, par coelioscopie;4;0;ADA; 314.88   ; 314.88   ; 76   ; 24 490.86   ; 24 490.86   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGAC010;HGAC01010;Plastie d'élargissement unique ou multiple de l'intestin grêle, par coelioscopie;1;0;ADC; 507.78   ; 507.78   ; 77   ; 40 457.99   ; 40 439.99   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGAE001;HGAE00140;Dilatation d'une sténose iléale, par iléoscopie;4;0;ADA; 58.65   ; 58.65   ; 82   ; 4 966.48   ; 4 938.18   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HGAE001;HGAE00110;Dilatation d'une sténose iléale, par iléoscopie;1;0;ATM; 157.74   ; 157.74   ; 114   ; 17 417.20   ; 17 407.20   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HGCA001;HGCA00140;Entéroentérostomie de dérivation, par laparotomie;4;0;ADA; 224.92   ; 224.92   ; 217   ; 37 703.29   ; 37 703.29   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA001;HGCA00110;Entéroentérostomie de dérivation, par laparotomie;1;0;ADC; 255.95   ; 236.23   ; 222   ; 41 682.22   ; 41 682.22   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA002;HGCA00240;Suture de plaie ou de perforation de l'intestin grêle, par laparotomie;4;0;ADA; 191.20   ; 191.20   ; 1 273   ; 214 887.41   ; 214 887.41   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA002;HGCA00210;Suture de plaie ou de perforation de l'intestin grêle, par laparotomie;1;0;ADC; 302.03   ; 258.21   ; 1 288   ; 321 117.02   ; 321 117.02   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA003;HGCA00340;Anastomose duodénoduodénale pour atrésie ou sténose congénitale du duodénum, par laparotomie;4;0;ADA; 373.84   ; 373.84   ; 1   ; 373.84   ; 373.84   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA003;HGCA00310;Anastomose duodénoduodénale pour atrésie ou sténose congénitale du duodénum, par laparotomie;1;0;ADC; 481.41   ; 367.00   ; 1   ; 568.06   ; 568.06   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA004;HGCA00410;Entérostomie ou colostomie cutanée de protection, au cours d'une résection intestinale avec rétablissement de la continuité;1;0;ADC;;; 5   ; -     ; -     ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA005;HGCA00540;Iléocolostomie de dérivation [Anastomose iléocolique sans exérèse intestinale], par laparotomie;4;0;ADA; 183.50   ; 183.50   ; 160   ; 26 252.59   ; 26 252.59   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA005;HGCA00510;Iléocolostomie de dérivation [Anastomose iléocolique sans exérèse intestinale], par laparotomie;1;0;ADC; 253.11   ; 234.59   ; 167   ; 37 403.13   ; 37 331.70   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA006;HGCA00640;Dérivation des sécrétions duodénales et biliopancréatiques par réfection du montage après gastrectomie [Diversion du duodénum], par laparotomie;4;0;ADA; 290.88   ; 290.88   ; 160   ; 47 448.62   ; 47 448.62   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA006;HGCA00610;Dérivation des sécrétions duodénales et biliopancréatiques par réfection du montage après gastrectomie [Diversion du duodénum], par laparotomie;1;0;ADC; 645.19   ; 575.38   ; 164   ; 105 426.07   ; 105 416.07   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA007;HGCA00740;Exclusion du duodénum, par laparotomie;4;0;ADA; 195.82   ; 195.82   ; 6   ; 716.21   ; 716.21   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA007;HGCA00710;Exclusion du duodénum, par laparotomie;1;0;ADC; 331.10   ; 279.82   ; 6   ; 963.44   ; 963.44   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA008;HGCA00840;Entérostomie cutanée, par laparotomie;4;0;ADA; 116.57   ; 116.57   ; 867   ; 71 864.15   ; 71 805.87   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA008;HGCA00810;Entérostomie cutanée, par laparotomie;1;0;ADC; 218.37   ; 179.32   ; 914   ; 131 553.01   ; 131 362.92   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCA009;HGCA00940;Court-circuit biliopancréatique ou intestinal pour obésité morbide, par laparotomie;4;0;ADA; 256.16   ; 256.16   ; 7   ; 1 536.96   ; 1 536.96   ;Chirurgie de l'obésité morbide;Actes chirurgicaux
HGCA009;HGCA00910;Court-circuit biliopancréatique ou intestinal pour obésité morbide, par laparotomie;1;0;ADC; 1 106.04   ; 887.80   ; 7   ; 8 623.98   ; 8 623.98   ;Chirurgie de l'obésité morbide;Actes chirurgicaux
HGCC003;HGCC00340;Entéroentérostomie de dérivation, par coelioscopie;4;0;ADA; 248.93   ; 248.93   ; 607   ; 147 708.57   ; 146 463.92   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCC003;HGCC00310;Entéroentérostomie de dérivation, par coelioscopie;1;0;ADC; 284.74   ; 265.02   ; 615   ; 107 618.86   ; 106 893.25   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCC015;HGCC01540;Iléocolostomie de dérivation [Anastomose iléocolique sans exérèse intestinale], par coelioscopie;4;0;ADA; 207.50   ; 207.50   ; 22   ; 4 290.15   ; 4 290.15   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCC015;HGCC01510;Iléocolostomie de dérivation [Anastomose iléocolique sans exérèse intestinale], par coelioscopie;1;0;ADC; 281.92   ; 263.39   ; 23   ; 6 384.92   ; 6 384.92   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCC026;HGCC02640;Entérostomie cutanée, par coelioscopie;4;0;ADA; 140.57   ; 140.57   ; 467   ; 46 300.25   ; 46 290.25   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCC026;HGCC02610;Entérostomie cutanée, par coelioscopie;1;0;ADC; 247.17   ; 208.12   ; 527   ; 82 038.51   ; 82 038.51   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGCC027;HGCC02740;Court-circuit biliopancréatique ou intestinal pour obésité morbide, par coelioscopie;4;0;ADA; 247.45   ; 247.45   ; 61   ; 14 847.01   ; 14 847.01   ;Chirurgie de l'obésité morbide;Actes chirurgicaux
HGCC027;HGCC02710;Court-circuit biliopancréatique ou intestinal pour obésité morbide, par coelioscopie;1;0;ADC; 850.80   ; 682.92   ; 63   ; 52 645.77   ; 52 645.77   ;Chirurgie de l'obésité morbide;Actes chirurgicaux
HGCH001;HGCH00110;Jéjunostomie, par voie transcutanée avec guidage échographique et/ou radiologique;1;0;ATM; 193.64   ; 125.40   ; 24   ; 3 674.50   ; 3 674.50   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HGEA001;HGEA00140;Détorsion intestinale ou section de bride péritonéale pour vice de rotation de l'anse intestinale primitive [mesenterium commune], par laparotomie;4;0;ADA; 270.84   ; 270.84   ; 31   ; 8 586.49   ; 8 586.49   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGEA001;HGEA00110;Détorsion intestinale ou section de bride péritonéale pour vice de rotation de l'anse intestinale primitive [mesenterium commune], par laparotomie;1;0;ADC; 339.61   ; 280.00   ; 32   ; 9 155.42   ; 9 137.42   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGEA003;HGEA00340;Réduction d'invagination intestinale aigüe, par laparotomie;4;0;ADA; 222.09   ; 222.09   ; 17   ; 3 381.69   ; 3 381.69   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGEA003;HGEA00310;Réduction d'invagination intestinale aigüe, par laparotomie;1;0;ADC; 213.41   ; 206.81   ; 17   ; 2 808.31   ; 2 808.31   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGEC001;HGEC00140;Détorsion intestinale ou section de bride péritonéale pour vice de rotation de l'anse intestinale primitive [mesenterium commune], par coelioscopie;4;0;ADA; 292.65   ; 292.65   ; 47   ; 13 679.38   ; 13 679.38   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGEC001;HGEC00110;Détorsion intestinale ou section de bride péritonéale pour vice de rotation de l'anse intestinale primitive [mesenterium commune], par coelioscopie;1;0;ADC; 358.05   ; 302.79   ; 47   ; 15 940.74   ; 15 940.74   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGEC009;HGEC00940;Réduction d'invagination intestinale aigüe, par coelioscopie;4;0;ADA; 243.22   ; 243.22   ; 46   ; 10 955.92   ; 10 955.92   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGEC009;HGEC00910;Réduction d'invagination intestinale aigüe, par coelioscopie;1;0;ADC; 242.22   ; 235.61   ; 47   ; 11 083.59   ; 11 083.59   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGEH001;HGEH00110;Réduction totale ou partielle d'invagination intestinale aigüe par lavement opaque ou insufflation, avec guidage radiologique;1;0;ATM; 144.11   ; 57.60   ; 17   ; 2 132.74   ; 2 106.82   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HGFA001;HGFA00140;Résection de l'angle duodénojéjunal avec rétablissement de la continuité, par laparotomie;4;0;ADA; 184.98   ; 184.98   ; 84   ; 12 324.34   ; 12 324.34   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA001;HGFA00110;Résection de l'angle duodénojéjunal avec rétablissement de la continuité, par laparotomie;1;0;ADC; 321.89   ; 287.28   ; 89   ; 22 814.55   ; 22 814.55   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA002;HGFA00210;Prélèvement d'intestin grêle, chez un sujet en état de mort encéphalique;1;0;ADC;;; 2   ; -     ; -     ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA003;HGFA00340;Résection segmentaire unique de l'intestin grêle sans rétablissement de la continuité, en dehors de l'occlusion, par laparotomie;4;0;ADA; 189.37   ; 189.37   ; 420   ; 59 091.29   ; 58 987.19   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA003;HGFA00310;Résection segmentaire unique de l'intestin grêle sans rétablissement de la continuité, en dehors de l'occlusion, par laparotomie;1;0;ADC; 297.09   ; 297.09   ; 427   ; 107 848.18   ; 107 848.18   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA004;HGFA00440;Résection segmentaire multiple de l'intestin grêle, par laparotomie;4;0;ADA; 207.30   ; 207.30   ; 474   ; 83 950.86   ; 83 904.80   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA004;HGFA00410;Résection segmentaire multiple de l'intestin grêle, par laparotomie;1;0;ADC; 397.04   ; 361.96   ; 512   ; 186 941.79   ; 186 631.13   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA005;HGFA00540;Résection segmentaire unique de l'intestin grêle pour occlusion, par laparotomie;4;0;ADA; 215.01   ; 215.01   ; 1 317   ; 258 681.34   ; 258 603.84   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA005;HGFA00510;Résection segmentaire unique de l'intestin grêle pour occlusion, par laparotomie;1;0;ADC; 310.54   ; 280.70   ; 1 339   ; 389 438.87   ; 389 369.19   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA006;HGFA00640;Résection du diverticule iléal [de Meckel], par laparotomie;4;0;ADA; 120.96   ; 120.96   ; 62   ; 5 537.56   ; 5 537.56   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA006;HGFA00610;Résection du diverticule iléal [de Meckel], par laparotomie;1;0;ADC; 224.75   ; 183.03   ; 64   ; 9 146.16   ; 9 146.16   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA007;HGFA00740;Résection segmentaire unique de l'intestin grêle avec rétablissement de la continuité, en dehors de l'occlusion, par laparotomie;4;0;ADA; 166.65   ; 166.65   ; 2 027   ; 298 993.06   ; 298 885.13   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA007;HGFA00710;Résection segmentaire unique de l'intestin grêle avec rétablissement de la continuité, en dehors de l'occlusion, par laparotomie;1;0;ADC; 250.28   ; 245.75   ; 2 101   ; 473 735.34   ; 473 529.74   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA008;HGFA00840;Résection segmentaire d'une atrésie unique de l'intestin grêle avec rétablissement de la continuité, par laparotomie;4;0;ADA; 308.23   ; 308.23   ; 3   ; 974.99   ; 974.99   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA008;HGFA00810;Résection segmentaire d'une atrésie unique de l'intestin grêle avec rétablissement de la continuité, par laparotomie;1;0;ADC; 350.25   ; 303.73   ; 5   ; 1 171.36   ; 1 171.36   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA009;HGFA00940;Résection segmentaire d'une atrésie étagée de l'intestin grêle avec rétablissement de la continuité, par laparotomie;4;0;ADA; 339.39   ; 339.39   ; 3   ; 894.48   ; 894.48   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA009;HGFA00910;Résection segmentaire d'une atrésie étagée de l'intestin grêle avec rétablissement de la continuité, par laparotomie;1;0;ADC; 459.43   ; 367.06   ; 3   ; 953.44   ; 953.44   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA010;HGFA01040;Exérèse de duplication de l'intestin grêle sans résection intestinale, par laparotomie;4;0;ADA; 241.06   ; 241.06   ; 1   ; 241.06   ; 241.06   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA010;HGFA01010;Exérèse de duplication de l'intestin grêle sans résection intestinale, par laparotomie;1;0;ADC; 290.69   ; 269.19   ; 1   ; 171.51   ; 171.51   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA011;HGFA01140;Exérèse de duplication de l'intestin grêle avec résection intestinale, par laparotomie;4;0;ADA; 257.18   ; 257.18   ; 2   ; 537.36   ; 537.36   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA011;HGFA01110;Exérèse de duplication de l'intestin grêle avec résection intestinale, par laparotomie;1;0;ADC; 336.07   ; 295.50   ; 2   ; 711.27   ; 711.27   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA012;HGFA01240;Résection de l'intestin grêle et/ou du côlon pour péritonite néonatale, par laparotomie;4;0;ADA; 376.01   ; 376.01   ; 1   ; 376.01   ; 376.01   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA012;HGFA01210;Résection de l'intestin grêle et/ou du côlon pour péritonite néonatale, par laparotomie;1;0;ADC; 389.50   ; 389.50   ; 1   ; 459.61   ; 459.61   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA013;HGFA01340;Résection totale de l'intestin grêle, par laparotomie;4;0;ADA; 168.13   ; 168.13   ; 10   ; 1 571.97   ; 1 571.97   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA013;HGFA01310;Résection totale de l'intestin grêle, par laparotomie;1;0;ADC; 309.83   ; 267.48   ; 10   ; 3 079.30   ; 3 079.30   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA014;HGFA01440;Exérèse de la papille duodénale majeure, par laparotomie;4;0;ADA; 205.86   ; 205.86   ; 10   ; 1 719.28   ; 1 719.28   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFA014;HGFA01410;Exérèse de la papille duodénale majeure, par laparotomie;1;0;ADC; 595.56   ; 446.01   ; 12   ; 5 647.68   ; 5 647.68   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFC001;HGFC00140;Exérèse de duplication de l'intestin grêle sans résection intestinale, par coelioscopie;4;0;ADA; 179.89   ; 179.89   ; 4   ; 449.74   ; 449.74   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFC001;HGFC00110;Exérèse de duplication de l'intestin grêle sans résection intestinale, par coelioscopie;1;0;ADC; 309.12   ; 291.98   ; 4   ; 777.40   ; 777.40   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFC002;HGFC00240;Résection du diverticule iléal [de Meckel], par coelioscopie;4;0;ADA; 123.71   ; 123.71   ; 74   ; 7 576.22   ; 7 576.22   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFC002;HGFC00210;Résection du diverticule iléal [de Meckel], par coelioscopie;1;0;ADC; 213.41   ; 188.54   ; 75   ; 14 119.14   ; 14 119.14   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFC014;HGFC01440;Résection segmentaire unique de l'intestin grêle sans rétablissement de la continuité, en dehors de l'occlusion, par coelioscopie;4;0;ADA; 231.55   ; 231.55   ; 505   ; 69 770.88   ; 69 770.88   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFC014;HGFC01410;Résection segmentaire unique de l'intestin grêle sans rétablissement de la continuité, en dehors de l'occlusion, par coelioscopie;1;0;ADC; 384.36   ; 347.71   ; 504   ; 113 079.89   ; 113 079.89   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFC016;HGFC01640;Résection segmentaire multiple de l'intestin grêle, par coelioscopie;4;0;ADA; 249.47   ; 249.47   ; 68   ; 14 669.22   ; 14 669.22   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFC016;HGFC01610;Résection segmentaire multiple de l'intestin grêle, par coelioscopie;1;0;ADC; 484.32   ; 412.57   ; 69   ; 30 441.14   ; 30 441.14   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFC021;HGFC02140;Résection segmentaire unique de l'intestin grêle avec rétablissement de la continuité, en dehors de l'occlusion, par coelioscopie;4;0;ADA; 190.65   ; 190.65   ; 495   ; 69 080.26   ; 69 050.43   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFC021;HGFC02110;Résection segmentaire unique de l'intestin grêle avec rétablissement de la continuité, en dehors de l'occlusion, par coelioscopie;1;0;ADC; 279.08   ; 274.55   ; 511   ; 110 215.16   ; 110 203.92   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFE001;HGFE00140;Exérèse d'un polype de plus de 1cm de diamètre ou de 4 polypes ou plus de l'intestin grêle, par iléoscopie;4;0;ADA; 64.88   ; 64.88   ; 54   ; 3 476.06   ; 3 476.06   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFE001;HGFE00110;Exérèse d'un polype de plus de 1cm de diamètre ou de 4 polypes ou plus de l'intestin grêle, par iléoscopie;1;0;ADC; 234.93   ; 234.93   ; 55   ; 12 921.15   ; 12 921.15   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFE002;HGFE00240;Exérèse de 1 à 3 polypes de moins de 1cm de diamètre de l'intestin grêle, par iléoscopie;4;0;ADA; 61.95   ; 61.95   ; 145   ; 8 973.03   ; 8 973.03   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFE002;HGFE00210;Exérèse de 1 à 3 polypes de moins de 1cm de diamètre de l'intestin grêle, par iléoscopie;1;0;ADC; 219.61   ; 219.61   ; 148   ; 32 116.34   ; 32 090.62   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFE003;HGFE00340;Exérèse d'un polype de plus de 1cm de diamètre ou de 4 polypes ou plus de l'intestin grêle, par jéjunoscopie;4;0;ADA; 62.68   ; 62.68   ; 13   ; 849.58   ; 849.58   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFE003;HGFE00310;Exérèse d'un polype de plus de 1cm de diamètre ou de 4 polypes ou plus de l'intestin grêle, par jéjunoscopie;1;0;ADC; 194.61   ; 194.61   ; 14   ; 2 432.64   ; 2 432.64   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFE004;HGFE00440;Exérèse de 1 à 3 polypes de moins de 1cm de diamètre de l'intestin grêle, par jéjunoscopie;4;0;ADA; 60.11   ; 60.11   ; 16   ; 975.11   ; 975.11   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFE004;HGFE00410;Exérèse de 1 à 3 polypes de moins de 1cm de diamètre de l'intestin grêle, par jéjunoscopie;1;0;ADC; 179.29   ; 179.29   ; 16   ; 2 330.80   ; 2 330.80   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFE005;HGFE00540;Exérèse de la papille duodénale majeure, par oeso-gastro-duodénoscopie;4;0;ADA; 149.40   ; 149.40   ; 75   ; 8 393.94   ; 8 393.94   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGFE005;HGFE00510;Exérèse de la papille duodénale majeure, par oeso-gastro-duodénoscopie;1;0;ADC; 389.20   ; 389.20   ; 80   ; 21 308.50   ; 21 308.50   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGGE001;HGGE00140;Ablation d'une endoprothèse du duodénum, par oeso-gastro-duodénoscopie;4;0;ADA; 75.51   ; 75.51   ; 126   ; 9 564.59   ; 9 486.06   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HGGE001;HGGE00110;Ablation d'une endoprothèse du duodénum, par oeso-gastro-duodénoscopie;1;0;ATM; 249.47   ; 249.47   ; 128   ; 30 142.63   ; 29 893.16   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HGHD001;HGHD00110;Prélèvement de liquide duodénal par tubage, sans épreuve pharmacologique;1;0;ATM; 35.86   ; 35.86   ; 21   ; 699.27   ; 699.27   ;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
HGHD002;HGHD00210;Biopsie entérale à l'aveugle à la sonde, par voie nasale;1;0;ATM; 57.60   ; 57.60   ; 1   ; 57.60   ; 46.08   ;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
HGHD003;HGHD00310;Prélèvement de liquide duodénal par tubage, avec épreuve pharmacologique;1;0;ATM; 35.86   ; 35.86   ; 2   ; 37.60   ; 31.70   ;Autres Actes Médicaux Diagnostiques;Actes techniques médicaux diagnostiques
HGKE001;HGKE00140;Changement d'une endoprothèse du duodénum, par oeso-gastro-duodénoscopie;4;0;ADA; 82.47   ; 82.47   ; 60   ; 5 102.83   ; 5 102.83   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HGKE001;HGKE00110;Changement d'une endoprothèse du duodénum, par oeso-gastro-duodénoscopie;1;0;ATM; 281.23   ; 281.23   ; 61   ; 16 758.35   ; 16 758.35   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HGLA001;HGLA00140;Pose d'une sonde de jéjunostomie pour alimentation entérale, par laparotomie;4;0;ADA; 102.27   ; 102.27   ; 538   ; 46 665.49   ; 46 655.49   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGLA001;HGLA00110;Pose d'une sonde de jéjunostomie pour alimentation entérale, par laparotomie;1;0;ADC; 175.12   ; 154.24   ; 592   ; 84 757.86   ; 84 729.84   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGLE001;HGLE00140;Pose d'une endoprothèse du duodénum, par oeso-gastro-duodénoscopie;4;0;ADA; 75.51   ; 75.51   ; 749   ; 60 031.52   ; 59 973.26   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HGLE001;HGLE00110;Pose d'une endoprothèse du duodénum, par oeso-gastro-duodénoscopie;1;0;ATM; 235.29   ; 235.29   ; 766   ; 167 033.33   ; 166 986.27   ;Autres Actes Médicaux Thérapeutiques;Actes techniques médicaux thérapeutiques
HGMA001;HGMA00140;Confection secondaire d'une iléostomie continente de Koch, par laparotomie;4;0;ADA; 219.79   ; 219.79   ; 27   ; 4 665.66   ; 4 665.66   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGMA001;HGMA00110;Confection secondaire d'une iléostomie continente de Koch, par laparotomie;1;0;ADC; 595.56   ; 459.54   ; 27   ; 12 394.52   ; 12 394.52   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGMA002;HGMA00240;Remise en circuit secondaire du duodénum, par laparotomie;4;0;ADA; 214.29   ; 214.29   ; 5   ; 985.73   ; 985.73   ;Autres Actes de Chirurgie;Actes chirurgicaux
HGMA002;HGMA00210;Remise en circuit secondaire du duodénum, par laparotomie;1;0;ADC; 595.56   ; 433.20   ; 5   ; 2 789.60   ; 2 789.60   ;Autres Actes de Chirurgie;Actes chirurgicaux
